1,Kayle,5,1,0,support:mid
1,Kayle,5,1,0,support:mid
1,Kayle,5,1,0,support:mid
1,Kayle,5,1,0,support:mid
1,Kayle,5,1,0,support:mid
1,Annie,8,0,1,mid
1,Annie,8,0,1,mid
1,Annie,8,0,1,mid
1,Annie,8,0,1,mid
1,Annie,8,0,1,mid
1,Ryze,3,0,2,mid:top
1,Ryze,3,0,2,mid:top
1,Teemo,4,0,1,top:mid:support
1,Dr. Mundo,4,1,0,jungle
1,Dr. Mundo,4,1,0,jungle
1,Dr. Mundo,4,1,0,jungle
1,Sion,4,1,1,top
1,Sion,4,1,1,top
1,Nasus,2,1,0,top
1,Fiddlesticks,5,1,0,jungle:support
1,Fiddlesticks,5,1,0,jungle:support
1,Morgana,6,1,0,mid:support
1,Morgana,6,1,0,mid:support
1,Morgana,6,1,0,mid:support
1,Morgana,6,1,0,mid:support
1,Zilean,4,0,1,support
1,Zilean,4,0,1,support
1,Zilean,4,0,1,support
1,Cho'Gath,7,1,0,jungle:top
1,Cho'Gath,7,1,0,jungle:top
1,Cho'Gath,7,1,0,jungle:top
1,Amumu,4,1,0,jungle
1,Amumu,4,1,0,jungle
1,Heimerdinger,4,1,1,mid
1,Heimerdinger,4,1,1,mid
1,Ashe,4,0,2,adc
1,Singed,5,0,1,top
1,Singed,5,0,1,top
1,Twitch,8,1,0,adc
1,Twitch,8,1,0,adc
1,Twitch,8,1,0,adc
1,Nunu,1,1,0,support:jungle
1,Nunu,1,1,0,support:jungle
1,Alistar,8,1,0,support
1,Katarina,5,0,1,mid:top
1,Katarina,5,0,1,mid:top
1,Katarina,5,0,1,mid:top
1,Katarina,5,0,1,mid:top
1,Katarina,5,0,1,mid:top
1,Katarina,5,0,1,mid:top
1,Katarina,5,0,1,mid:top
1,Katarina,5,0,1,mid:top
1,Taric,3,1,1,support
1,Taric,3,1,1,support
1,Taric,3,1,1,support
1,Taric,3,1,1,support
1,Tristana,3,1,0,adc:mid
1,Tristana,3,1,0,adc:mid
1,Tristana,3,1,0,adc:mid
1,Soraka,3,1,0,support
1,Veigar,6,1,0,mid
1,Janna,9,1,0,support
1,Janna,9,1,0,support
1,Evelynn,8,1,0,mid:jungle
1,Evelynn,8,1,0,mid:jungle
1,Evelynn,8,1,0,mid:jungle
1,Evelynn,8,1,0,mid:jungle
1,Evelynn,8,1,0,mid:jungle
1,Master Yi,2,1,1,jungle:top
1,Master Yi,2,1,1,jungle:top
1,Master Yi,2,1,1,jungle:top
1,Master Yi,2,1,1,jungle:top
2,Jax,6,0,2,top
2,Twisted Fate,9,2,0,mid
2,Shaco,9,2,0,jungle
2,Warwick,2,2,1,jungle
2,Warwick,2,2,1,jungle
2,Warwick,2,2,1,jungle
2,Warwick,2,2,1,jungle
2,Rammus,5,2,0,jungle
2,Corki,7,2,1,adc
2,Anivia,8,2,0,mid
2,Tryndamere,6,2,0,top
2,Tryndamere,6,2,0,top
2,Tryndamere,6,2,0,top
2,Tryndamere,6,2,0,top
2,Sivir,5,2,0,adc
2,Sivir,5,2,0,adc
2,Sivir,5,2,0,adc
2,Gangplank,5,1,1,top
2,Malphite,3,2,0,top:jungle
2,Malphite,3,2,0,top:jungle
2,Malphite,3,2,0,top:jungle
2,Karthus,8,2,0,mid
2,Karthus,8,2,0,mid
2,Blitzcrank,4,1,2,support
2,Blitzcrank,4,1,2,support
2,Blitzcrank,4,1,2,support
2,Blitzcrank,4,1,2,support
2,Blitzcrank,4,1,2,support
2,Blitzcrank,4,1,2,support
2,Blitzcrank,4,1,2,support
2,Blitzcrank,4,1,2,support
2,Blitzcrank,4,1,2,support
2,Blitzcrank,4,1,2,support
2,Blitzcrank,4,1,2,support
2,Blitzcrank,4,1,2,support
2,Kassadin,8,0,1,mid
2,Kassadin,8,0,1,mid
2,Kassadin,8,0,1,mid
2,Kassadin,8,0,1,mid
2,Kassadin,8,0,1,mid
2,Kassadin,8,0,1,mid
2,Kassadin,8,0,1,mid
2,Kayle,5,0,1,support:mid
2,Kayle,5,0,1,support:mid
2,Kayle,5,0,1,support:mid
2,Kayle,5,0,1,support:mid
2,Kayle,5,0,1,support:mid
2,Kayle,5,0,1,support:mid
2,Kayle,5,0,1,support:mid
2,Annie,8,1,1,mid
2,Annie,8,1,1,mid
2,Annie,8,1,1,mid
2,Annie,8,1,1,mid
2,Annie,8,1,1,mid
2,Ryze,3,1,2,mid:top
2,Ryze,3,1,2,mid:top
2,Teemo,4,1,1,top:mid:support
2,Dr. Mundo,4,2,0,jungle
2,Dr. Mundo,4,2,0,jungle
2,Dr. Mundo,4,2,0,jungle
2,Sion,4,2,1,top
2,Sion,4,2,1,top
2,Nasus,2,2,0,top
2,Fiddlesticks,5,2,0,jungle:support
2,Udyr,5,1,1,jungle:top
2,Morgana,6,0,1,mid:support
2,Morgana,6,0,1,mid:support
2,Morgana,6,0,1,mid:support
2,Morgana,6,0,1,mid:support
2,Zilean,4,1,1,support
2,Zilean,4,1,1,support
2,Zilean,4,1,1,support
2,Cho'Gath,7,2,0,jungle:top
2,Cho'Gath,7,2,0,jungle:top
2,Cho'Gath,7,2,0,jungle:top
2,Amumu,4,2,0,jungle
2,Amumu,4,2,0,jungle
2,Heimerdinger,4,2,1,mid
2,Heimerdinger,4,2,1,mid
2,Ashe,4,1,2,adc
2,Singed,5,1,1,top
2,Singed,5,1,1,top
2,Twitch,8,0,1,adc
2,Twitch,8,0,1,adc
2,Twitch,8,0,1,adc
2,Nunu,1,0,1,support:jungle
2,Nunu,1,0,1,support:jungle
2,Alistar,8,0,1,support
2,Katarina,5,1,1,mid:top
2,Katarina,5,1,1,mid:top
2,Katarina,5,1,1,mid:top
2,Katarina,5,1,1,mid:top
2,Katarina,5,1,1,mid:top
2,Katarina,5,1,1,mid:top
2,Katarina,5,1,1,mid:top
2,Katarina,5,1,1,mid:top
2,Taric,3,2,1,support
2,Taric,3,2,1,support
2,Taric,3,2,1,support
2,Taric,3,2,1,support
2,Tristana,3,0,1,adc:mid
2,Tristana,3,0,1,adc:mid
2,Tristana,3,0,1,adc:mid
2,Soraka,3,2,0,support
2,Veigar,6,0,1,mid
2,Janna,9,2,0,support
2,Janna,9,2,0,support
2,Evelynn,8,2,0,mid:jungle
2,Evelynn,8,2,0,mid:jungle
2,Evelynn,8,2,0,mid:jungle
2,Evelynn,8,2,0,mid:jungle
2,Evelynn,8,2,0,mid:jungle
2,Master Yi,2,0,2,jungle:top
2,Master Yi,2,0,2,jungle:top
2,Master Yi,2,0,2,jungle:top
2,Master Yi,2,0,2,jungle:top
3,Jax,6,1,2,top
3,Twisted Fate,9,3,0,mid
3,Shaco,9,3,0,jungle
3,Warwick,2,3,1,jungle
3,Warwick,2,3,1,jungle
3,Warwick,2,3,1,jungle
3,Warwick,2,3,1,jungle
3,Rammus,5,3,0,jungle
3,Corki,7,3,1,adc
3,Anivia,8,0,1,mid
3,Tryndamere,6,3,0,top
3,Tryndamere,6,3,0,top
3,Tryndamere,6,3,0,top
3,Tryndamere,6,3,0,top
3,Sivir,5,0,1,adc
3,Sivir,5,0,1,adc
3,Sivir,5,0,1,adc
3,Gangplank,5,2,1,top
3,Malphite,3,0,1,top:jungle
3,Malphite,3,0,1,top:jungle
3,Malphite,3,0,1,top:jungle
3,Karthus,8,3,0,mid
3,Karthus,8,3,0,mid
3,Blitzcrank,4,2,2,support
3,Blitzcrank,4,2,2,support
3,Blitzcrank,4,2,2,support
3,Blitzcrank,4,2,2,support
3,Blitzcrank,4,2,2,support
3,Blitzcrank,4,2,2,support
3,Blitzcrank,4,2,2,support
3,Blitzcrank,4,2,2,support
3,Blitzcrank,4,2,2,support
3,Blitzcrank,4,2,2,support
3,Blitzcrank,4,2,2,support
3,Blitzcrank,4,2,2,support
3,Kassadin,8,1,1,mid
3,Kassadin,8,1,1,mid
3,Kassadin,8,1,1,mid
3,Kassadin,8,1,1,mid
3,Kassadin,8,1,1,mid
3,Kassadin,8,1,1,mid
3,Kassadin,8,1,1,mid
3,Kayle,5,1,1,support:mid
3,Kayle,5,1,1,support:mid
3,Kayle,5,1,1,support:mid
3,Kayle,5,1,1,support:mid
3,Kayle,5,1,1,support:mid
3,Kayle,5,1,1,support:mid
3,Kayle,5,1,1,support:mid
3,Annie,8,2,1,mid
3,Annie,8,2,1,mid
3,Annie,8,2,1,mid
3,Annie,8,2,1,mid
3,Annie,8,2,1,mid
3,Ryze,3,2,2,mid:top
3,Ryze,3,2,2,mid:top
3,Teemo,4,2,1,top:mid:support
3,Dr. Mundo,4,0,1,jungle
3,Dr. Mundo,4,0,1,jungle
3,Dr. Mundo,4,0,1,jungle
3,Sion,4,0,2,top
3,Sion,4,0,2,top
3,Nasus,2,0,1,top
3,Fiddlesticks,5,3,0,jungle:support
3,Udyr,5,2,1,jungle:top
3,Morgana,6,1,1,mid:support
3,Morgana,6,1,1,mid:support
3,Morgana,6,1,1,mid:support
3,Morgana,6,1,1,mid:support
3,Zilean,4,2,1,support
3,Zilean,4,2,1,support
3,Zilean,4,2,1,support
3,Cho'Gath,7,3,0,jungle:top
3,Cho'Gath,7,3,0,jungle:top
3,Cho'Gath,7,3,0,jungle:top
3,Amumu,4,0,1,jungle
3,Amumu,4,0,1,jungle
3,Heimerdinger,4,3,1,mid
3,Heimerdinger,4,3,1,mid
3,Ashe,4,2,2,adc
3,Singed,5,2,1,top
3,Singed,5,2,1,top
3,Twitch,8,1,1,adc
3,Twitch,8,1,1,adc
3,Twitch,8,1,1,adc
3,Nunu,1,1,1,support:jungle
3,Nunu,1,1,1,support:jungle
3,Alistar,8,1,1,support
3,Katarina,5,2,1,mid:top
3,Katarina,5,2,1,mid:top
3,Katarina,5,2,1,mid:top
3,Katarina,5,2,1,mid:top
3,Katarina,5,2,1,mid:top
3,Katarina,5,2,1,mid:top
3,Katarina,5,2,1,mid:top
3,Katarina,5,2,1,mid:top
3,Taric,3,0,2,support
3,Taric,3,0,2,support
3,Taric,3,0,2,support
3,Taric,3,0,2,support
3,Tristana,3,1,1,adc:mid
3,Tristana,3,1,1,adc:mid
3,Tristana,3,1,1,adc:mid
3,Soraka,3,0,1,support
3,Veigar,6,1,1,mid
3,Janna,9,3,0,support
3,Janna,9,3,0,support
3,Evelynn,8,3,0,mid:jungle
3,Evelynn,8,3,0,mid:jungle
3,Evelynn,8,3,0,mid:jungle
3,Evelynn,8,3,0,mid:jungle
3,Evelynn,8,3,0,mid:jungle
3,Master Yi,2,1,2,jungle:top
3,Master Yi,2,1,2,jungle:top
3,Master Yi,2,1,2,jungle:top
3,Master Yi,2,1,2,jungle:top
4,Jax,6,2,2,top
4,Twisted Fate,9,0,1,mid
4,Shaco,9,0,1,jungle
4,Warwick,2,4,1,jungle
4,Nidalee,7,1,1,mid:support
4,Nidalee,7,1,1,mid:support
4,Nidalee,7,1,1,mid:support
4,Rammus,5,4,0,jungle
4,Corki,7,4,1,adc
4,Anivia,8,0,2,mid
4,Tryndamere,6,4,0,top
4,Tryndamere,6,4,0,top
4,Tryndamere,6,4,0,top
4,Tryndamere,6,4,0,top
4,Sivir,5,1,1,adc
4,Sivir,5,1,1,adc
4,Sivir,5,1,1,adc
4,Gangplank,5,3,1,top
4,Malphite,3,1,1,top:jungle
4,Malphite,3,1,1,top:jungle
4,Malphite,3,1,1,top:jungle
4,Karthus,8,4,0,mid
4,Karthus,8,4,0,mid
4,Blitzcrank,4,3,2,support
4,Blitzcrank,4,3,2,support
4,Blitzcrank,4,3,2,support
4,Blitzcrank,4,3,2,support
4,Blitzcrank,4,3,2,support
4,Blitzcrank,4,3,2,support
4,Blitzcrank,4,3,2,support
4,Blitzcrank,4,3,2,support
4,Blitzcrank,4,3,2,support
4,Blitzcrank,4,3,2,support
4,Blitzcrank,4,3,2,support
4,Blitzcrank,4,3,2,support
4,Kassadin,8,2,1,mid
4,Kassadin,8,2,1,mid
4,Kassadin,8,2,1,mid
4,Kassadin,8,2,1,mid
4,Kassadin,8,2,1,mid
4,Kassadin,8,2,1,mid
4,Kassadin,8,2,1,mid
4,Kayle,5,2,1,support:mid
4,Kayle,5,2,1,support:mid
4,Kayle,5,2,1,support:mid
4,Kayle,5,2,1,support:mid
4,Kayle,5,2,1,support:mid
4,Kayle,5,2,1,support:mid
4,Kayle,5,2,1,support:mid
4,Annie,8,0,2,mid
4,Annie,8,0,2,mid
4,Annie,8,0,2,mid
4,Annie,8,0,2,mid
4,Annie,8,0,2,mid
4,Ryze,3,3,2,mid:top
4,Ryze,3,3,2,mid:top
4,Teemo,4,3,1,top:mid:support
4,Dr. Mundo,4,1,1,jungle
4,Dr. Mundo,4,1,1,jungle
4,Dr. Mundo,4,1,1,jungle
4,Sion,4,1,2,top
4,Sion,4,1,2,top
4,Nasus,2,1,1,top
4,Fiddlesticks,5,4,0,jungle:support
4,Udyr,5,0,2,jungle:top
4,Morgana,6,2,1,mid:support
4,Morgana,6,2,1,mid:support
4,Morgana,6,2,1,mid:support
4,Morgana,6,2,1,mid:support
4,Zilean,4,3,1,support
4,Zilean,4,3,1,support
4,Zilean,4,3,1,support
