2,2,42,450,0.1107,0.0008,4
1,3,42,450,0.1107,0.0008,4
2,4,43,450,0.1107,0.0008,4
1,1,43,450,0.1107,0.0008,4
5,2,44,450,0.1107,0.0008,4
4,1,44,450,0.1107,0.0008,4
3,2,44,450,0.1107,0.0008,4
2,3,44,450,0.1107,0.0008,4
1,4,44,450,0.1107,0.0008,4
4,5,45,450,0.1107,0.0008,4
3,1,45,450,0.1107,0.0008,4
2,2,45,450,0.1107,0.0008,4
1,3,45,450,0.1107,0.0008,4
9,4,46,450,0.1107,0.0008,4
8,1,46,450,0.1107,0.0008,4
7,2,46,450,0.1107,0.0008,4
6,3,46,450,0.1107,0.0008,4
5,4,46,450,0.1107,0.0008,4
4,5,46,450,0.1107,0.0008,4
3,6,46,450,0.1107,0.0008,4
2,7,46,450,0.1107,0.0008,4
1,8,46,450,0.1107,0.0008,4
5,9,47,450,0.1107,0.0008,4
4,1,47,450,0.1107,0.0008,4
3,2,47,450,0.1107,0.0008,4
2,3,47,450,0.1107,0.0008,4
1,4,47,450,0.1107,0.0008,4
7,5,48,450,0.1107,0.0008,4
6,1,48,450,0.1107,0.0008,4
5,2,48,450,0.1107,0.0008,4
4,3,48,450,0.1107,0.0008,4
3,4,48,450,0.1107,0.0008,4
2,5,48,450,0.1107,0.0008,4
1,6,48,450,0.1107,0.0008,4
5,7,49,450,0.1107,0.0008,4
4,1,49,450,0.1107,0.0008,4
3,2,49,450,0.1107,0.0008,4
2,3,49,450,0.1107,0.0008,4
1,4,49,450,0.1107,0.0008,4
2,5,50,450,0.1107,0.0008,4
1,1,50,450,0.1107,0.0008,4
6,2,51,450,0.1107,0.0008,4
5,1,51,450,0.1107,0.0008,4
4,2,51,450,0.1107,0.0008,4
3,3,51,450,0.1107,0.0008,4
2,4,51,450,0.1107,0.0008,4
1,5,51,450,0.1107,0.0008,4
4,6,52,450,0.1107,0.0008,4
3,1,52,450,0.1107,0.0008,4
2,2,52,450,0.1107,0.0008,4
1,3,52,450,0.1107,0.0008,4
5,4,53,450,0.1107,0.0008,4
4,1,53,450,0.1107,0.0008,4
3,2,53,450,0.1107,0.0008,4
2,3,53,450,0.1107,0.0008,4
1,4,53,450,0.1107,0.0008,4
7,5,54,450,0.1107,0.0008,4
6,1,54,450,0.1107,0.0008,4
5,2,54,450,0.1107,0.0008,4
4,3,54,450,0.1107,0.0008,4
3,4,54,450,0.1107,0.0008,4
2,5,54,450,0.1107,0.0008,4
1,6,54,450,0.1107,0.0008,4
2,7,55,450,0.1107,0.0008,4
1,1,55,450,0.1107,0.0008,4
6,2,56,450,0.1107,0.0008,4
5,1,56,450,0.1107,0.0008,4
4,2,56,450,0.1107,0.0008,4
3,3,56,450,0.1107,0.0008,4
2,4,56,450,0.1107,0.0008,4
1,5,56,450,0.1107,0.0008,4
6,6,57,450,0.1107,0.0008,4
5,1,57,450,0.1107,0.0008,4
4,2,57,450,0.1107,0.0008,4
3,3,57,450,0.1107,0.0008,4
2,4,57,450,0.1107,0.0008,4
1,5,57,450,0.1107,0.0008,4
8,6,58,450,0.1107,0.0008,4
7,1,58,450,0.1107,0.0008,4
6,2,58,450,0.1107,0.0008,4
5,3,58,450,0.1107,0.0008,4
4,4,58,450,0.1107,0.0008,4
3,5,58,450,0.1107,0.0008,4
2,6,58,450,0.1107,0.0008,4
1,7,58,450,0.1107,0.0008,4
4,8,59,450,0.1107,0.0008,4
3,1,59,450,0.1107,0.0008,4
2,2,59,450,0.1107,0.0008,4
1,3,59,450,0.1107,0.0008,4
